2024-12-05 09:13:33,305 - __main__ - ERROR - OpenAI API key not found in environment variables
2024-12-09 09:09:19,286 - __main__ - ERROR - Error processing device D014: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D015: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D016: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D017: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D018: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D019: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D020: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D021: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D022: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D023: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D024: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,287 - __main__ - ERROR - Error processing device D025: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D026: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D027: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D028: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D029: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D030: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D031: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D032: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D033: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D034: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D035: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D036: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D037: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,288 - __main__ - ERROR - Error processing device D038: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D039: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D040: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D041: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D042: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D043: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D044: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D045: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D046: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D047: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D048: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D049: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D050: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,289 - __main__ - ERROR - Error processing device D051: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D052: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D053: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D054: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D055: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D056: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D057: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D058: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D059: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D060: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D061: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D062: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D063: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,290 - __main__ - ERROR - Error processing device D064: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,291 - __main__ - ERROR - Error processing device D065: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,291 - __main__ - ERROR - Error processing device D066: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,292 - __main__ - ERROR - Error processing device D067: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,292 - __main__ - ERROR - Error processing device D068: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,292 - __main__ - ERROR - Error processing device D069: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,293 - __main__ - ERROR - Error processing device D070: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,293 - __main__ - ERROR - Error processing device D071: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,293 - __main__ - ERROR - Error processing device D072: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,293 - __main__ - ERROR - Error processing device D073: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,294 - __main__ - ERROR - Error processing device D074: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,294 - __main__ - ERROR - Error processing device D075: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,294 - __main__ - ERROR - Error processing device D076: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,294 - __main__ - ERROR - Error processing device D077: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,294 - __main__ - ERROR - Error processing device D078: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D079: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D080: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D081: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D082: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D083: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D084: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D085: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D086: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,295 - __main__ - ERROR - Error processing device D087: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,296 - __main__ - ERROR - Error processing device D088: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,296 - __main__ - ERROR - Error processing device D089: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,296 - __main__ - ERROR - Error processing device D090: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,296 - __main__ - ERROR - Error processing device D091: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D092: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D093: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D094: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D095: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D096: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D097: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D098: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,297 - __main__ - ERROR - Error processing device D099: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,298 - __main__ - ERROR - Error processing device D100: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:19,298 - __main__ - INFO - Analysis completed successfully
2024-12-09 09:09:47,547 - __main__ - INFO - Starting equipment analysis
2024-12-09 09:09:47,556 - __main__ - ERROR - Error processing device D001: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,556 - __main__ - ERROR - Error processing device D002: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D003: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D004: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D005: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D006: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D007: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D008: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D009: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D010: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D011: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D012: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D013: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D014: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,557 - __main__ - ERROR - Error processing device D015: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D016: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D017: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D018: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D019: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D020: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D021: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D022: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D023: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D024: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D025: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D026: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D027: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D028: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,558 - __main__ - ERROR - Error processing device D029: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D030: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D031: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D032: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D033: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D034: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D035: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D036: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D037: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D038: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D039: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D040: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D041: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,559 - __main__ - ERROR - Error processing device D042: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D043: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D044: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D045: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D046: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D047: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D048: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D049: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D050: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D051: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D052: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,560 - __main__ - ERROR - Error processing device D053: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D054: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D055: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D056: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D057: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D058: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D059: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D060: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D061: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D062: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D063: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,561 - __main__ - ERROR - Error processing device D064: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D065: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D066: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D067: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D068: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D069: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D070: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D071: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D072: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D073: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,562 - __main__ - ERROR - Error processing device D074: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D075: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D076: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D077: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D078: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D079: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D080: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D081: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D082: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D083: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D084: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D085: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D086: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,563 - __main__ - ERROR - Error processing device D087: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D088: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D089: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D090: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D091: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D092: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D093: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D094: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D095: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D096: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D097: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D098: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D099: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,564 - __main__ - ERROR - Error processing device D100: unsupported operand type(s) for -: 'datetime.datetime' and 'str'
2024-12-09 09:09:47,565 - __main__ - INFO - Analysis completed successfully
2024-12-09 09:13:45,566 - __main__ - INFO - Starting equipment analysis
2024-12-09 09:13:45,579 - __main__ - ERROR - Error calculating maintenance cost for device D001: '>=' not supported between instances of 'str' and 'datetime.datetime'
2024-12-09 09:13:45,581 - __main__ - ERROR - Error getting utilization rate for MRI Scanner: 

You tried to access openai.ChatCompletion, but this is no longer supported in openai>=1.0.0 - see the README at https://github.com/openai/openai-python for the API.

You can run `openai migrate` to automatically upgrade your codebase to use the 1.0.0 interface. 

Alternatively, you can pin your installation to the old version, e.g. `pip install openai==0.28`

